r ed ee
0.11294627058970837 0.3118664797147515 0.18778792646118986
0.14219093021276402 0.29270445532233674 0.1698069309200278
0.17900777537149964 0.2719114214352801 0.14468585361805336
0.22535743732392297 0.2452768037289928 0.11888552451155965
0.28370820458389795 0.21218275860977004 0.0910617916645663
0.35716746828516754 0.1708675164567069 0.06500198888259612
0.4496472020903847 0.13591519644216293 0.04563044879041356
0.5660722890537326 0.11093381709437095 0.02656688435528598
0.7126427896022373 0.09414561243408143 0.019464751283420678
0.8971641173621405 0.0797155075970476 0.009678858546088465
1.1294627058970832 0.07309656279955806 0.008695121744795087
1.42190930212764 0.06310055383642382 0.004371235134959961
1.7900777537149961 0.055237731743678964 0.0018911536136561047
2.2535743732392293 0.046797031674845 0.003130453346896711
2.8370820458389785 0.038331493702805974 0.0028068214725803786
3.5716746828516746 0.030495918213912787 0.0022437955025996215
4.4964720209038465 0.025475674486443445 0.0016781752178269826
5.6607228905373255 0.020691810754362605 0.002011731545146611
7.1264278960223715 0.017397685566965526 0.0016398153458216935
8.971641173621403 0.014102857922470846 0.0006461542871278869
11.294627058970828 0.01111696553786018 0.0005546511263590514
14.219093021276393 0.008954859882985222 0.00047747495046090993
17.900777537149956 0.00687715439325659 0.00026524368464952985
22.53574373239229 0.005164341605301159 0.0001484554008871486
28.370820458389794 0.0037101636715327624 6.33686385094756e-05
35.71674682851674 0.0023974529716344617 8.909156313241517e-05
44.96472020903845 0.0015601503940382844 4.965058997824512e-05
56.60722890537326 0.0009522857974755827 2.9863463431256676e-05
