r ed ee
0.11294627058970837 0.3129576484138162 0.19043091697215725
0.14219093021276402 0.2942594607077594 0.1749062564629375
0.17900777537149964 0.27057199318694053 0.14692893759548392
0.22535743732392297 0.24563465822026714 0.11704180219833599
0.28370820458389795 0.21072270372584762 0.0876847997363836
0.35716746828516754 0.17228746144286006 0.06443802306268692
0.4496472020903847 0.13477232875062284 0.04361945340094059
0.5660722890537326 0.11051440992195016 0.026533087932323396
0.7126427896022373 0.09397742194734493 0.01891188905207125
0.8971641173621405 0.07896351494905807 0.010246298957499789
1.1294627058970832 0.0727598485122255 0.008686703379523708
1.42190930212764 0.06322978903402732 0.0034189416708858555
1.7900777537149961 0.055295825665540366 0.002989816627366637
2.2535743732392293 0.04695487060965903 0.0027742105736434097
2.8370820458389785 0.03859010446380229 0.002834937721715669
3.5716746828516746 0.03126973579262854 0.0019391570380754009
4.4964720209038465 0.025398934357636738 0.0019890201504303984
5.6607228905373255 0.02056701354764362 0.0016135110977879008
7.1264278960223715 0.017073896382499842 0.0014035855860488056
8.971641173621403 0.01421963050847469 0.0009000831160759226
11.294627058970828 0.010962160572353663 0.0006534421974042637
14.219093021276393 0.008965950734908912 0.0005984219221699116
17.900777537149956 0.006839263362123593 0.00029812208509938376
22.53574373239229 0.005245928250381282 0.0002310726266341323
28.370820458389794 0.003594577341385241 0.00010862817592116603
35.71674682851674 0.002435925897962654 7.789767724730723e-05
44.96472020903845 0.0016005286969710264 4.591376092627497e-05
56.60722890537326 0.0010485746007621866 7.335923526335941e-05
