r ed ee
0.11294627058970837 0.3081881465818029 0.18489713146460757
0.14219093021276402 0.294890012843719 0.16970720379291487
0.17900777537149964 0.27115004627860434 0.14594993232201475
0.22535743732392297 0.24817005449617419 0.12372931728415998
0.28370820458389795 0.21226796250368335 0.09105024254240535
0.35716746828516754 0.17063603358619578 0.06440273897080928
0.4496472020903847 0.13600703281152454 0.04372624138906017
0.5660722890537326 0.11059385913842895 0.027463732494010296
0.7126427896022373 0.09400369917046919 0.01875425445233775
0.8971641173621405 0.08003233922509695 0.011238204008501007
1.1294627058970832 0.07272826365996171 0.008646017921812521
1.42190930212764 0.06265738570890994 0.0041721913768303365
1.7900777537149961 0.05506645307638519 0.003967744909404103
2.2535743732392293 0.046878542667835255 0.003066314977495599
2.8370820458389785 0.039232606140578 0.001998656865512538
3.5716746828516746 0.030610591377058127 0.002174473848409575
4.4964720209038465 0.02548037752644372 0.002498508324919213
5.6607228905373255 0.020970988379087285 0.0013109011477438481
7.1264278960223715 0.017219983482432366 0.001407572311960148
8.971641173621403 0.013744312528950864 0.0006674865041699229
11.294627058970828 0.010787182199061107 0.0006335178068465064
14.219093021276393 0.008772990892535415 0.0004887309107447502
17.900777537149956 0.006670253915294411 0.0003274891608758268
22.53574373239229 0.005262871906666078 0.0001791101472469192
28.370820458389794 0.0037128660554946458 0.00010221335796906095
35.71674682851674 0.0024537684330714904 7.18312082783612e-05
44.96472020903845 0.0016809423972944937 1.0815390880714038e-05
56.60722890537326 0.001009627275842695 5.384983849093805e-05
