r ed ee
0.11294627058970837 0.21301305629618367 0.07307895456028962
0.14219093021276402 0.20330050380887293 0.05139645433065221
0.17900777537149964 0.19333657362189655 0.04738463370544105
0.22535743732392297 0.17180393874834626 0.03922556462906773
0.28370820458389795 0.15468239993481098 0.031183855256502913
0.35716746828516754 0.11706261506593346 0.023508795957668638
0.4496472020903847 0.08866945193975712 0.020761998947005922
0.5660722890537326 0.07152030593096392 0.015615424614318973
0.7126427896022373 0.061700256867906256 0.014837152801368103
0.8971641173621405 0.05870730600763324 0.010610928852009094
1.1294627058970832 0.057473126258549556 0.009853640200769342
1.42190930212764 0.054030977214698794 0.006901932577120351
1.7900777537149961 0.05100214053598756 0.005486681021156903
2.2535743732392293 0.046427940113567434 0.004057101989508427
2.8370820458389785 0.04176581076361485 0.002812571750232973
3.5716746828516746 0.03526221349938907 0.0030916579346155215
4.4964720209038465 0.029977998108853987 0.002650850466474952
5.6607228905373255 0.02471287615053447 0.0020917723371124963
7.1264278960223715 0.020507762973129284 0.0017034627864619956
8.971641173621403 0.016837565858783432 0.0009937893015575794
11.294627058970828 0.0135363134345583 0.0009603759747791596
14.219093021276393 0.01086766281154189 0.0008232786578153961
17.900777537149956 0.00831609994705873 0.0005662072101204063
22.53574373239229 0.00628789996131901 0.0002821209913550504
28.370820458389794 0.004502460142895848 0.00011771078094879872
35.71674682851674 0.002999181846479515 0.00012030964599113458
44.96472020903845 0.0020073341043012616 4.13556446254848e-05
56.60722890537326 0.0012055065287579492 5.658488769588743e-05
