r ed ee
0.11294627058970837 0.2688276856140435 0.12788672129090006
0.14219093021276402 0.2511883733079879 0.10867277886012644
0.17900777537149964 0.2302234642909669 0.09466844187162426
0.22535743732392297 0.21036118985830926 0.08357059914165926
0.28370820458389795 0.17815293024139228 0.06151543048970065
0.35716746828516754 0.1469915596828641 0.046683315155681915
0.4496472020903847 0.11753566709406615 0.028007597743980928
0.5660722890537326 0.09805889667502832 0.017783113030695685
0.7126427896022373 0.08158655099870732 0.012170314559340256
0.8971641173621405 0.068144877401768 0.008185750393508662
1.1294627058970832 0.060161629327495025 0.0035904342924265586
1.42190930212764 0.05102157129182183 0.0010266182491565634
1.7900777537149961 0.04284043665952819 0.0013507168324791707
2.2535743732392293 0.03495819273290646 0.0027945638200186362
2.8370820458389785 0.028421713587239272 0.0013215819647427463
3.5716746828516746 0.02217806634284436 0.001719305059172449
4.4964720209038465 0.017189076664491154 0.0007129412499580212
5.6607228905373255 0.014157622488652266 3.416013528062534e-05
7.1264278960223715 0.011544249859100908 0.00047598280333760457
8.971641173621403 0.009674117777253466 0.0002886145603959167
11.294627058970828 0.007473878253312249 0.0002476720931569032
14.219093021276393 0.006140907606583368 0.0001058192154237414
17.900777537149956 0.0047352230076780355 0.00018192735042726893
22.53574373239229 0.0035651203086229377 0.00012816862859810207
28.370820458389794 0.0025559318442855417 8.121704600128066e-06
35.71674682851674 0.0017578490335055652 4.3733495997066996e-05
44.96472020903845 0.0011598760143021747 2.0278176544985538e-05
56.60722890537326 0.0007314548524846587 2.0834299442440418e-05
