r ed ee
0.11294627058970837 0.3619907634775907 0.26199325766050513
0.14219093021276402 0.3417479769082688 0.23637362975037518
0.17900777537149964 0.31832417414038555 0.20279442813140386
0.22535743732392297 0.2884940049951959 0.16186521307433094
0.28370820458389795 0.24916679224263788 0.12467004309640689
0.35716746828516754 0.1996054033427373 0.08884940518832568
0.4496472020903847 0.1576005920602237 0.05924879318380716
0.5660722890537326 0.12651185555306282 0.037872342966678796
0.7126427896022373 0.10929296212002276 0.028496663489268104
0.8971641173621405 0.09443245544725176 0.01755670300189005
1.1294627058970832 0.08694447496715707 0.01334309491677882
1.42190930212764 0.07789204995594867 0.008242285178267916
1.7900777537149961 0.06942510374776834 0.006403704868880755
2.2535743732392293 0.060294458799382444 0.005646523489236499
2.8370820458389785 0.051379877629984416 0.004709406152412221
3.5716746828516746 0.0415323335488067 0.0038380479370021536
4.4964720209038465 0.03465955772331303 0.003419492879006447
5.6607228905373255 0.028455898876701358 0.0028316155199210047
7.1264278960223715 0.02332268978723606 0.002062344383020831
8.971641173621403 0.01925561696667788 0.0015142209901229942
11.294627058970828 0.01526235886017685 0.0012713550625045866
14.219093021276393 0.012288296660533715 0.0009109675107280002
17.900777537149956 0.009400260814964922 0.0006654478048064294
22.53574373239229 0.007122406224356115 0.0003477112620948186
28.370820458389794 0.0049871820013597246 0.00017586761736931855
35.71674682851674 0.0033554015989257224 0.00016519686431809566
44.96472020903845 0.0022689486410142345 8.009657232421752e-05
56.60722890537326 0.001392168168404928 7.77471557586451e-05
