r ed ee
0.11294627058970837 0.3109439526463959 0.1877966997222152
0.14219093021276402 0.296277526986453 0.1708168361679921
0.17900777537149964 0.2709428821696253 0.149634888180122
0.22535743732392297 0.24531920518184264 0.11876292008415218
0.28370820458389795 0.2121538632302991 0.09035584956826076
0.35716746828516754 0.17216905905312746 0.06650627228976863
0.4496472020903847 0.13665804459890007 0.04393006999085686
0.5660722890537326 0.10933191493977928 0.02578235128134493
0.7126427896022373 0.09365810840428229 0.01774208778472408
0.8971641173621405 0.07961664223352244 0.00912643895032167
1.1294627058970832 0.07231977179855725 0.008287062933041933
1.42190930212764 0.06301732071319038 0.004785298922316827
1.7900777537149961 0.05497156870260461 0.003414813974887354
2.2535743732392293 0.046448898397161265 0.0024473282240915495
2.8370820458389785 0.03837954926568715 0.0027427344070444226
3.5716746828516746 0.03027585673701666 0.0021533821222372573
4.4964720209038465 0.02553871619104403 0.0016565505370930156
5.6607228905373255 0.020679432962609212 0.0017478675027893797
7.1264278960223715 0.017003666448234478 0.0011643211281839871
8.971641173621403 0.013887227299115734 0.0010913988594896118
11.294627058970828 0.01102517741342135 0.00044391646302538446
14.219093021276393 0.009035222560266065 0.0005381848322214555
17.900777537149956 0.006807533033930724 0.0003378001348876558
22.53574373239229 0.005274146714075445 0.00017875801414474202
28.370820458389794 0.0037255346570944092 4.819731969224472e-05
35.71674682851674 0.002434507866975799 8.550797394218934e-05
44.96472020903845 0.0016142611991180056 5.538283121991894e-05
56.60722890537326 0.0009961347293786504 3.920297566473163e-05
