r ed ee
0.11294627058970837 0.24743106253631791 0.09584755976729836
0.14219093021276402 0.22603502224180422 0.08194200950970887
0.17900777537149964 0.20999595841308066 0.06935211906267369
0.22535743732392297 0.1883995709348147 0.05985805532695915
0.28370820458389795 0.1630883224842291 0.04857662634455734
0.35716746828516754 0.13568712921456338 0.03846889393763453
0.4496472020903847 0.10797266677667267 0.023495093365369035
0.5660722890537326 0.08943379095055853 0.014020614521295827
0.7126427896022373 0.07363746236911223 0.008065510549697064
0.8971641173621405 0.060329752545126236 0.0029665768751218624
1.1294627058970832 0.05214127741575486 0.0010771400825912991
1.42190930212764 0.04466592238371764 -0.00018121544997046213
1.7900777537149961 0.03609118402289191 0.0006093202915810614
2.2535743732392293 0.02846678549364251 0.0011894238672777169
2.8370820458389785 0.023157304708783077 0.002074916956236017
3.5716746828516746 0.017461103449127935 0.0011603152418227514
4.4964720209038465 0.014571949305039189 0.0007700928255539585
5.6607228905373255 0.011278946764560538 0.0006249109445975454
7.1264278960223715 0.008981016801896002 0.0006699184728132246
8.971641173621403 0.007633826919593578 0.00016606859558321307
11.294627058970828 0.005925864943008952 -2.2695131512262545e-05
14.219093021276393 0.004585175398301167 0.0001115728276962491
17.900777537149956 0.0035195778480476836 0.00011431630253810887
22.53574373239229 0.0025403372362295396 0.00012487856557374943
28.370820458389794 0.0017169538232331139 0.00010307536718551225
35.71674682851674 0.0011686783379986077 2.0838894764785287e-05
44.96472020903845 0.0007066469357201455 2.085774877469415e-05
56.60722890537326 0.000486621927643871 1.0494389754589495e-05
