r ed ee
0.11294627058970837 0.3138058696611096 0.19376958697660523
0.14219093021276402 0.29269909239206676 0.16849557763395212
0.17900777537149964 0.2703479525612848 0.15399098440779801
0.22535743732392297 0.2468915872375807 0.120006272633504
0.28370820458389795 0.21175863908610654 0.08848053107974263
0.35716746828516754 0.17110374153936497 0.06422911226390488
0.4496472020903847 0.13510423910836478 0.0464365290629834
0.5660722890537326 0.11197440923742424 0.027652666813036353
0.7126427896022373 0.0934112816041282 0.01758703599593514
0.8971641173621405 0.08047845897412981 0.009249193677763834
1.1294627058970832 0.07123832666892155 0.007155724127572649
1.42190930212764 0.0629909851542158 0.004664733014831723
1.7900777537149961 0.054455448642288795 0.0021664750593241577
2.2535743732392293 0.047256339067218434 0.0021211543338250927
2.8370820458389785 0.03951247886178916 0.0030217585347872555
3.5716746828516746 0.030511740129589404 0.0015550154009490447
4.4964720209038465 0.02527383103437958 0.0014431703019501252
5.6607228905373255 0.020793871593950908 0.0014573720401562795
7.1264278960223715 0.0169779235518856 0.0013899177910285387
8.971641173621403 0.01419126181481778 0.000800111909412371
11.294627058970828 0.011194089949404074 0.0006980818524504051
14.219093021276393 0.009001641855557407 0.0005304097396948149
17.900777537149956 0.006740225536319644 0.0002770255842502456
22.53574373239229 0.005102318588186772 0.00013375644762353422
28.370820458389794 0.0035363234588932646 9.521948627488896e-05
35.71674682851674 0.002360154271524806 8.438212388933719e-05
44.96472020903845 0.0015714217863175839 8.757204336817814e-05
56.60722890537326 0.0010011156144448807 4.013366711080879e-05
