r ed ee
0.11294627058970837 0.26811011423335146 0.1248506062180822
0.14219093021276402 0.2531214646521937 0.11262899680297295
0.17900777537149964 0.22845481257804762 0.08935057286215958
0.22535743732392297 0.20819811398517546 0.07942225391603353
0.28370820458389795 0.17523573232214013 0.05799760737377174
0.35716746828516754 0.14729880959984737 0.04668474594459254
0.4496472020903847 0.11685338189202199 0.031944348458719296
0.5660722890537326 0.09585337871700628 0.01769205904807486
0.7126427896022373 0.08048802558861645 0.011290618895028692
0.8971641173621405 0.06707342527659677 0.005650109521347313
1.1294627058970832 0.058373995512750965 0.003981842461482088
1.42190930212764 0.05056095878346767 0.001674771107764983
1.7900777537149961 0.04257004977498108 0.0013969465999906783
2.2535743732392293 0.036521393637000465 0.001881544044704253
2.8370820458389785 0.028600592039767225 0.0016861768858130732
3.5716746828516746 0.021628915743634125 0.0009555041410725384
4.4964720209038465 0.017701713004239783 4.082109625147545e-05
5.6607228905373255 0.014101539994440193 0.0009625284991528482
7.1264278960223715 0.010970890992239968 0.0002900915050830788
8.971641173621403 0.009278156809398086 0.0008663965638096571
11.294627058970828 0.007465784534207487 0.000166399811994844
14.219093021276393 0.005927599126855809 0.00013461292280014803
17.900777537149956 0.004418941815450883 0.00021080034529225022
22.53574373239229 0.0034683345539151533 0.00011671659017387093
28.370820458389794 0.0024846815535219946 -8.187016618532716e-07
35.71674682851674 0.0016897863260970092 -5.37751972068401e-06
44.96472020903845 0.001151195872095112 2.4583884565276826e-06
56.60722890537326 0.0006754147786954268 1.3961268693407636e-05
