r ed ee
0.11294627058970837 0.21059115131995193 0.03876247887279777
0.14219093021276402 0.1987989700916712 0.03653277409561989
0.17900777537149964 0.1775229689957189 0.03158851344885755
0.22535743732392297 0.16588068745401674 0.03559106926280814
0.28370820458389795 0.13580792385639917 0.026970883334605678
0.35716746828516754 0.11607791944721779 0.02321877745850831
0.4496472020903847 0.0943972610050921 0.01611119794155902
0.5660722890537326 0.07747115256712828 0.004820568292226324
0.7126427896022373 0.06537385618285635 0.006135149729887879
0.8971641173621405 0.05083743627710291 -5.123596484746251e-06
1.1294627058970832 0.04267857354279919 0.0005555777182245092
1.42190930212764 0.03483098291800141 -0.0003607687889762845
1.7900777537149961 0.026518584268649392 0.00040023074122153
2.2535743732392293 0.01981724965276227 -3.4776918200751794e-05
2.8370820458389785 0.01337441748542767 0.00022580313082737336
3.5716746828516746 0.009226852171332456 7.976957102362459e-06
4.4964720209038465 0.007575171409630432 -0.0005537333911049269
5.6607228905373255 0.006018106469340256 -2.338396441831092e-05
7.1264278960223715 0.004582738426985533 8.146279055448735e-05
8.971641173621403 0.004122277079716352 -2.8657213348326493e-05
11.294627058970828 0.003172101140887229 1.6691864840268078e-05
14.219093021276393 0.0025593249796079243 0.0002994142384075138
17.900777537149956 0.001743307350981993 0.00014563310110010663
22.53574373239229 0.0013646500550231755 -5.538649280545371e-06
28.370820458389794 0.0007065431066145544 3.5607540819937444e-05
35.71674682851674 0.0005818448821856559 -2.4954449010350377e-05
44.96472020903845 0.0003282827333951355 3.234863788370568e-05
56.60722890537326 0.00024340228533020758 2.900712553327578e-05
