r ed ee
0.11294627058970837 0.295393135471032 0.16475345511314698
0.14219093021276402 0.2790613593356845 0.1511488160590943
0.17900777537149964 0.2597933480825427 0.12783610873028906
0.22535743732392297 0.23654232525431634 0.10452945438547778
0.28370820458389795 0.20710522181647423 0.08215137113707155
0.35716746828516754 0.16302303809205498 0.057202316120563756
0.4496472020903847 0.1278399941284602 0.04101815104169376
0.5660722890537326 0.10146692417658781 0.02569884605701367
0.7126427896022373 0.08862821668042253 0.022471781824252857
0.8971641173621405 0.07838406197006842 0.014612092964498447
1.1294627058970832 0.07363513448445669 0.011829513257060054
1.42190930212764 0.06769393166727694 0.007666634250012794
1.7900777537149961 0.062158586409692684 0.0067102799297034665
2.2535743732392293 0.054923540017741135 0.0056094237338098485
2.8370820458389785 0.047560740435505344 0.005072156732112532
3.5716746828516746 0.039157591659274904 0.00406523935337183
4.4964720209038465 0.03298094472914631 0.0030991498120662153
5.6607228905373255 0.027083853170863093 0.0027431194265450376
7.1264278960223715 0.022246954578692413 0.0019713119298143678
8.971641173621403 0.018182833564544587 0.001338230894082637
11.294627058970828 0.014405849127722414 0.0011587627061327987
14.219093021276393 0.011676325788371023 0.0008906620779748353
17.900777537149956 0.009001941584797113 0.0006334418688672128
22.53574373239229 0.006822535547635067 0.00031693472353216956
28.370820458389794 0.004846628165353972 0.000136704082510819
35.71674682851674 0.0032132559616934175 0.00016688875190334906
44.96472020903845 0.002122989072924575 6.288621860212062e-05
56.60722890537326 0.0012823559226891046 7.854737558965486e-05
