r ed ee
0.11294627058970837 0.2470009894893696 0.09856849562248904
0.14219093021276402 0.22864426722514147 0.09099261948016674
0.17900777537149964 0.2131328403120874 0.07262361755350166
0.22535743732392297 0.19557951339754504 0.05128938703488756
0.28370820458389795 0.1697145066636468 0.048851311940143194
0.35716746828516754 0.13284933291911372 0.03399393258375699
0.4496472020903847 0.10159672592942426 0.026851863836891587
0.5660722890537326 0.08129588377638974 0.016632928879872
0.7126427896022373 0.070972883522051 0.014434621135438197
0.8971641173621405 0.0646527492586369 0.011236962754261448
1.1294627058970832 0.061617852371196935 0.008049643211194779
1.42190930212764 0.057622036416552225 0.005622036472415715
1.7900777537149961 0.05420548039646145 0.0056874094239704465
2.2535743732392293 0.04960844113457219 0.005092252106708217
2.8370820458389785 0.04339173302491628 0.00435137887553827
3.5716746828516746 0.03642002596430427 0.003035565011374586
4.4964720209038465 0.030631310173906523 0.003321406888697087
5.6607228905373255 0.0250942575751531 0.0020511622265048657
7.1264278960223715 0.02103116919521203 0.0017576014419302677
8.971641173621403 0.017389913798020074 0.0009051037778355919
11.294627058970828 0.013621863658399347 0.001034237155624007
14.219093021276393 0.011069659379133678 0.000666300371565065
17.900777537149956 0.008462577224210677 0.00048437798719319636
22.53574373239229 0.006337819026017211 0.0002289123277005034
28.370820458389794 0.004480172946563166 0.00013407823966832266
35.71674682851674 0.00301130379890302 0.00013152538598859564
44.96472020903845 0.00197894719996089 3.371877691837888e-05
56.60722890537326 0.0012024010680616315 3.279751310114598e-05
