r ed ee
0.11294627058970837 0.18781072269750437 0.03082476498293163
0.14219093021276402 0.1739206077253876 0.029888663797989268
0.17900777537149964 0.16590295777635428 0.023216903356842067
0.22535743732392297 0.15080844731360626 0.017722630172957388
0.28370820458389795 0.1353798249410017 0.013144359149443618
0.35716746828516754 0.10155574259845118 0.015435692720215888
0.4496472020903847 0.07661771559821368 0.015184314448981107
0.5660722890537326 0.06117976701650191 0.010021887317864187
0.7126427896022373 0.053425167947174945 0.012054243867236358
0.8971641173621405 0.04916158657206626 0.009671345344298754
1.1294627058970832 0.05218574103718937 0.009114537327457373
1.42190930212764 0.049562160593146054 0.006606317020759089
1.7900777537149961 0.04760014759554165 0.006721306982448438
2.2535743732392293 0.04410788230895912 0.005198337685018151
2.8370820458389785 0.04043624554924791 0.003414749928691785
3.5716746828516746 0.03373336421613521 0.0021525240626587006
4.4964720209038465 0.028689726412537253 0.0029867738662870957
5.6607228905373255 0.02412315389256814 0.0022486836868541027
7.1264278960223715 0.019577425844895524 0.0019712211895469567
8.971641173621403 0.01642395534488239 0.0008421037973139756
11.294627058970828 0.013179830721191332 0.0011653098320504873
14.219093021276393 0.010732978558696815 0.0006473531243239572
17.900777537149956 0.00814346947325506 0.0006517749466232736
22.53574373239229 0.006285346844638384 0.0002721090484876232
28.370820458389794 0.00447262059956316 0.0001386438927903355
35.71674682851674 0.002947980389249538 0.00014933529248306598
44.96472020903845 0.001989772287712077 6.118466936611e-05
56.60722890537326 0.0011800166046298521 3.531362761499679e-05
