r ed ee
0.11294627058970837 0.16225604018745615 -0.004691430727863821
0.14219093021276402 0.14965872165977256 0.005426644028159677
0.17900777537149964 0.14356862978837964 -0.0025960270812361297
0.22535743732392297 0.13165200858189596 -0.0022804592002406143
0.28370820458389795 0.11951040071672592 0.003163210523676685
0.35716746828516754 0.08851093124630993 0.006435948439542816
0.4496472020903847 0.0681834798536683 0.005647927175929934
0.5660722890537326 0.05012405309416307 0.009554190327886458
0.7126427896022373 0.046500025867935446 0.007847400557648931
0.8971641173621405 0.045599232066361184 0.008729112163529618
1.1294627058970832 0.04663284720380584 0.009078157355388472
1.42190930212764 0.044571272716416255 0.005067525518932248
1.7900777537149961 0.045254643692959506 0.0041761109462779
2.2535743732392293 0.04220775767057061 0.003850934572412812
2.8370820458389785 0.03885617313341688 0.0034613796865599067
3.5716746828516746 0.032971763020061884 0.0023393001819527193
4.4964720209038465 0.028411373685282793 0.003071969400967711
5.6607228905373255 0.023254213910847643 0.0018353355277617167
7.1264278960223715 0.019236686125871816 0.001507532919961696
8.971641173621403 0.01611280752744837 0.0010696316274358408
11.294627058970828 0.012701791970071097 0.000925165249874349
14.219093021276393 0.010291661842314115 0.0006674685138305381
17.900777537149956 0.007877097288079893 0.0005509587867101873
22.53574373239229 0.006098624390207252 0.0002655041751434828
28.370820458389794 0.004282015521919258 0.00011459973424715608
35.71674682851674 0.0028409801236990995 0.0001332558046501786
44.96472020903845 0.0019131229074023648 3.99323455245737e-05
56.60722890537326 0.0011773212545325706 4.558421846923011e-05
