r ed ee
0.11294627058970837 0.22769164963426264 0.06855124000989493
0.14219093021276402 0.2122407078638477 0.0643463902886049
0.17900777537149964 0.1941961612766407 0.053859523290928246
0.22535743732392297 0.17845075986080267 0.04663903976869721
0.28370820458389795 0.1523586585475783 0.038361282863805024
0.35716746828516754 0.125752748249308 0.03294213449237687
0.4496472020903847 0.10355781067583142 0.022570669177682245
0.5660722890537326 0.08637564244087947 0.011160241958849015
0.7126427896022373 0.07231574351085135 0.006151351373636094
0.8971641173621405 0.05728614087396444 0.00322411095720615
1.1294627058970832 0.04731518582177646 0.0018381816175073729
1.42190930212764 0.03926542430108898 0.0010024272362817443
1.7900777537149961 0.03226799742227171 0.0008718709912330924
2.2535743732392293 0.025388345414818714 -0.0006641988117640496
2.8370820458389785 0.019870159083721917 0.0013618434708244087
3.5716746828516746 0.01501035907072007 0.0008177647923912068
4.4964720209038465 0.011105627943501284 0.0005882192217905868
5.6607228905373255 0.009645805773581706 -5.997435120841388e-05
7.1264278960223715 0.007540502914178959 0.00010561792580077167
8.971641173621403 0.006199222522015657 0.00029208755072474
11.294627058970828 0.004938261769195318 0.00022005693177529206
14.219093021276393 0.0035540119313188234 0.00015947443031116837
17.900777537149956 0.002900481991387649 0.0001527401075356316
22.53574373239229 0.0022194452593765623 5.0889992933900174e-05
28.370820458389794 0.0015013515485355344 5.8538566601651354e-05
35.71674682851674 0.000982023142279631 -8.154029894902326e-06
44.96472020903845 0.0007489761712208831 2.154713023932997e-05
56.60722890537326 0.00042546532090570466 -4.7166440917401076e-06
